perc_cov,n_sites,sim,Year,data,spsurv_list,Type,Subpopulation,Indicator,nResp,Estimate,StdError,MarginofError,LCB95Pct,UCB95Pct,type,obs
0.3191489361702128,15,1,2019,,,pop,Newaukum,redd_dens,15,260.8843025569965,40.19621137928921,78.78312661836593,182.10117593863055,339.66742917536243,grts,188
0.3191489361702128,15,1,2020,,,pop,Newaukum,redd_dens,15,153.84157309812568,74.92534828501182,146.85098416774304,6.990588930382643,300.6925572658687,grts,125
0.3191489361702128,15,1,2021,,,pop,Newaukum,redd_dens,15,436.32052567943,167.6014677523832,328.4928405507223,107.82768512870769,764.8133662301523,grts,290
0.3191489361702128,15,2,2019,,,pop,Newaukum,redd_dens,15,228.30339481962133,47.88825286447025,93.85925089690875,134.44414392271258,322.16264571653005,grts,188
0.3191489361702128,15,2,2020,,,pop,Newaukum,redd_dens,15,161.51538221769619,52.793707826562716,103.47376595039327,58.04161626730291,264.98914816808946,grts,125
0.3191489361702128,15,2,2021,,,pop,Newaukum,redd_dens,15,489.1111426889862,143.0836054654268,280.43871349037494,208.67242919861127,769.5498561793611,grts,290
0.3191489361702128,15,3,2019,,,pop,Newaukum,redd_dens,15,248.36795331198238,44.16158478305604,86.55511567500191,161.81283763698048,334.9230689869843,grts,188
0.3191489361702128,15,3,2020,,,pop,Newaukum,redd_dens,15,156.6440852175088,77.3467875986341,151.5969180131921,5.0471672043167075,308.2410032307009,grts,125
0.3191489361702128,15,3,2021,,,pop,Newaukum,redd_dens,15,389.60031394222403,172.94479047105284,338.9655606370894,50.63475330513461,728.5658745793135,grts,290
0.3191489361702128,15,4,2019,,,pop,Newaukum,redd_dens,15,189.54498033550453,43.48158422952794,85.22233908061953,104.322641254885,274.76731941612405,grts,188
0.3191489361702128,15,4,2020,,,pop,Newaukum,redd_dens,15,191.40143109987227,82.62646494269431,161.9448954575422,29.456535642330067,353.3463265574145,grts,125
0.3191489361702128,15,4,2021,,,pop,Newaukum,redd_dens,15,515.0134626574354,186.54614265604044,365.6237210607103,149.38974159672512,880.6371837181457,grts,290
0.3191489361702128,15,5,2019,,,pop,Newaukum,redd_dens,15,223.95472289264677,31.268146304660608,61.284440620463954,162.67028227218282,285.2391635131107,grts,188
0.3191489361702128,15,5,2020,,,pop,Newaukum,redd_dens,15,131.08472375802415,45.10514583771647,88.40446135935099,42.680262398673165,219.48918511737514,grts,125
0.3191489361702128,15,5,2021,,,pop,Newaukum,redd_dens,15,314.16399827964716,110.59532922001885,216.76286212958718,97.40113615005998,530.9268604092343,grts,290
0.3191489361702128,15,6,2019,,,pop,Newaukum,redd_dens,15,186.79687585931921,31.2947576925973,61.3365979823985,125.46027787692071,248.13347384171772,grts,188
0.3191489361702128,15,6,2020,,,pop,Newaukum,redd_dens,15,108.83026158399515,45.91647112957082,89.99462971113196,18.83563187286319,198.82489129512712,grts,125
0.3191489361702128,15,6,2021,,,pop,Newaukum,redd_dens,15,228.0995343315381,113.12373446177494,221.7184453417514,6.3810889897867185,449.81797967328953,grts,290
0.3191489361702128,15,7,2019,,,pop,Newaukum,redd_dens,15,220.3704571336451,38.66746145726333,75.78683182982678,144.5836253038183,296.15728896347184,grts,188
0.3191489361702128,15,7,2020,,,pop,Newaukum,redd_dens,15,183.16973397898317,77.40343145213512,151.70793792599966,31.461796052983516,334.87767190498283,grts,125
0.3191489361702128,15,7,2021,,,pop,Newaukum,redd_dens,15,461.90444194520865,156.65073310320844,307.0297950340849,154.87464691112376,768.9342369792935,grts,290
0.3191489361702128,15,8,2019,,,pop,Newaukum,redd_dens,15,137.0493831210726,25.557899664915986,50.092562863723636,86.95682025734897,187.14194598479622,grts,188
0.3191489361702128,15,8,2020,,,pop,Newaukum,redd_dens,15,74.59868248497453,27.850541071172213,54.586057449451104,20.012625035523428,129.18473993442564,grts,125
0.3191489361702128,15,8,2021,,,pop,Newaukum,redd_dens,15,76.51670466282626,37.29193864144094,73.09085665090178,3.4258480119244723,149.60756131372804,grts,290
0.3191489361702128,15,9,2019,,,pop,Newaukum,redd_dens,15,217.64708894737365,41.15973070976639,80.67158980450935,136.9754991428643,298.318678751883,grts,188
0.3191489361702128,15,9,2020,,,pop,Newaukum,redd_dens,15,193.56185711843008,81.27837210530312,159.30268204843904,34.259175069991045,352.8645391668691,grts,125
0.3191489361702128,15,9,2021,,,pop,Newaukum,redd_dens,15,424.170778131293,172.12969155015833,337.3679961082987,86.80278202299428,761.5387742395917,grts,290
0.3191489361702128,15,10,2019,,,pop,Newaukum,redd_dens,15,228.56591611307584,37.122427365973785,72.75862065601271,155.80729545706313,301.3245367690886,grts,188
0.3191489361702128,15,10,2020,,,pop,Newaukum,redd_dens,15,167.7669319054165,76.64445235553397,150.22036623164266,17.54656567377384,317.98729813705916,grts,125
0.3191489361702128,15,10,2021,,,pop,Newaukum,redd_dens,15,348.0611121452596,158.50559368158034,310.66525496403693,37.39585718122265,658.7263671092965,grts,290
0.3191489361702128,15,11,2019,,,pop,Newaukum,redd_dens,15,238.74150734022922,43.93555330706011,86.11210212267747,152.62940521755175,324.85360946290666,grts,188
0.3191489361702128,15,11,2020,,,pop,Newaukum,redd_dens,15,204.6876675438883,92.0085330000224,180.3334109504089,24.35425659347939,385.02107849429717,grts,125
0.3191489361702128,15,11,2021,,,pop,Newaukum,redd_dens,15,526.0962385984773,197.14027730161436,386.3878434134032,139.7083951850741,912.4840820118804,grts,290
0.3191489361702128,15,12,2019,,,pop,Newaukum,redd_dens,15,202.35823724540228,48.916440028983445,95.87446070872097,106.4837765366813,298.23269795412324,grts,188
0.3191489361702128,15,12,2020,,,pop,Newaukum,redd_dens,15,226.19081658639402,89.64097243512875,175.69307751200006,50.49773907439396,401.8838940983941,grts,125
0.3191489361702128,15,12,2021,,,pop,Newaukum,redd_dens,15,475.3977604815787,185.82993647542284,364.21998274119477,111.17777774038393,839.6177432227735,grts,290
0.3191489361702128,15,13,2019,,,pop,Newaukum,redd_dens,15,174.93339359309402,30.930068964018044,60.621821208815454,114.31157238427858,235.55521480190947,grts,188
0.3191489361702128,15,13,2020,,,pop,Newaukum,redd_dens,15,23.651637042951556,7.781301655135565,15.251070996907616,8.40056604604394,38.90270803985917,grts,125
0.3191489361702128,15,13,2021,,,pop,Newaukum,redd_dens,15,124.67590625144409,45.23963514748883,88.66805556281047,36.007850688633624,213.34396181425456,grts,290
0.3191489361702128,15,14,2019,,,pop,Newaukum,redd_dens,15,125.93751137103334,36.52107416180956,71.57999003386306,54.35752133717028,197.5175014048964,grts,188
0.3191489361702128,15,14,2020,,,pop,Newaukum,redd_dens,15,101.59239864822315,76.4603055723049,149.85944516864478,-48.26704652042163,251.45184381686795,grts,125
0.3191489361702128,15,14,2021,,,pop,Newaukum,redd_dens,15,230.1928871424161,149.82772906582704,293.656952854446,-63.46406571202988,523.8498399968621,grts,290
